time,temp_air,humidity,dew_point,precip,cloud_cover,cloud_low,cloud_mid,cloud_high,ghi,dhi_direct,dhi,dni,wind_speed,wind_dir,pressure
2023-01-21 18:00:00+00:00,5.2,94,4.3,0.0,78,73,16,0,0.0,0.0,0.0,0.0,2.8,320,981.3
2023-01-21 19:00:00+00:00,5.4,93,4.4,0.0,87,75,48,0,0.0,0.0,0.0,0.0,4.1,322,982.0
2023-01-21 20:00:00+00:00,4.9,93,4.0,0.0,100,100,15,0,0.0,0.0,0.0,0.0,4.9,324,982.6
2023-01-21 21:00:00+00:00,5.2,95,4.4,0.0,100,100,13,0,0.0,0.0,0.0,0.0,5.0,330,983.0
2023-01-21 22:00:00+00:00,4.9,95,4.2,0.0,100,100,6,1,0.0,0.0,0.0,0.0,9.7,318,983.9
2023-01-21 23:00:00+00:00,4.7,96,4.1,0.0,100,100,4,0,0.0,0.0,0.0,0.0,10.2,328,984.6
2023-01-22 00:00:00+00:00,3.3,94,2.5,0.0,85,68,1,0,0.0,0.0,0.0,0.0,5.6,333,985.0
2023-01-22 01:00:00+00:00,3.0,93,2.0,0.0,76,74,9,0,0.0,0.0,0.0,0.0,6.1,315,985.6
2023-01-22 02:00:00+00:00,2.6,91,1.3,0.0,62,62,1,0,0.0,0.0,0.0,0.0,6.1,320,986.0
2023-01-22 03:00:00+00:00,1.9,90,0.4,0.0,41,41,0,0,0.0,0.0,0.0,0.0,4.9,324,985.9
2023-01-22 04:00:00+00:00,1.0,90,-0.4,0.0,27,27,0,0,0.0,0.0,0.0,0.0,6.6,351,986.0
2023-01-22 05:00:00+00:00,1.0,87,-0.8,0.0,17,17,0,0,0.0,0.0,0.0,0.0,6.0,327,986.7
2023-01-22 06:00:00+00:00,1.2,87,-0.6,0.0,24,22,3,0,0.0,0.0,0.0,0.0,7.9,330,987.5
2023-01-22 07:00:00+00:00,3.4,84,1.0,0.0,21,20,2,0,47.0,24.0,23.0,242.1,3.9,326,988.7
2023-01-22 08:00:00+00:00,4.8,81,1.8,0.0,10,10,1,0,184.0,125.0,59.0,536.2,4.8,347,989.5
2023-01-22 09:00:00+00:00,6.1,77,2.4,0.0,1,1,0,0,325.0,245.0,80.0,692.9,5.4,340,990.1
2023-01-22 10:00:00+00:00,7.3,72,2.5,0.0,3,3,0,0,428.0,350.0,78.0,805.4,5.2,344,990.0
2023-01-22 11:00:00+00:00,8.2,67,2.4,0.0,0,0,0,0,452.0,353.0,99.0,750.1,6.6,351,989.7
2023-01-22 12:00:00+00:00,8.7,65,2.4,0.0,8,7,5,14,448.0,358.0,90.0,779.7,3.7,331,989.6
2023-01-22 13:00:00+00:00,8.9,66,2.8,0.0,16,5,12,0,356.0,269.0,87.0,670.6,2.5,8,989.3
2023-01-22 14:00:00+00:00,8.8,68,3.2,0.0,8,4,6,0,243.0,170.0,73.0,565.9,3.9,22,989.3
2023-01-22 15:00:00+00:00,7.0,82,4.1,0.0,14,4,2,8,121.0,77.0,44.0,469.8,4.3,5,989.0
2023-01-22 16:00:00+00:00,4.9,82,2.1,0.0,25,2,1,23,11.0,4.0,7.0,66.3,5.9,346,988.7
2023-01-22 17:00:00+00:00,5.8,77,2.2,0.0,88,12,0,86,0.0,0.0,0.0,0.0,4.5,299,989.4
2023-01-22 18:00:00+00:00,6.3,75,2.2,0.0,97,16,0,96,0.0,0.0,0.0,0.0,4.6,288,989.8
2023-01-22 19:00:00+00:00,6.1,75,2.0,0.0,100,19,0,100,0.0,0.0,0.0,0.0,3.1,291,989.6
2023-01-22 20:00:00+00:00,5.7,78,2.0,0.0,99,44,0,97,0.0,0.0,0.0,0.0,5.0,339,989.8
2023-01-22 21:00:00+00:00,2.8,92,1.6,0.0,97,36,0,95,0.0,0.0,0.0,0.0,5.9,349,989.2
2023-01-22 22:00:00+00:00,3.1,93,2.2,0.0,100,100,44,97,0.0,0.0,0.0,0.0,4.7,356,989.3
2023-01-22 23:00:00+00:00,4.1,94,3.2,0.0,100,100,96,87,0.0,0.0,0.0,0.0,4.3,360,989.2
2023-01-23 00:00:00+00:00,6.3,91,4.9,0.0,100,32,99,100,0.0,0.0,0.0,0.0,5.0,21,989.4
2023-01-23 01:00:00+00:00,6.8,91,5.4,0.6,100,100,100,100,0.0,0.0,0.0,0.0,5.0,30,989.7
2023-01-23 02:00:00+00:00,7.0,91,5.7,0.8,100,100,100,99,0.0,0.0,0.0,0.0,6.4,27,989.4
2023-01-23 03:00:00+00:00,7.1,91,5.7,0.3,100,100,100,100,0.0,0.0,0.0,0.0,6.4,27,989.2
2023-01-23 04:00:00+00:00,7.1,90,5.6,0.1,100,100,100,100,0.0,0.0,0.0,0.0,5.5,23,989.2
2023-01-23 05:00:00+00:00,7.2,88,5.4,0.3,100,100,100,100,0.0,0.0,0.0,0.0,6.1,45,989.6
2023-01-23 06:00:00+00:00,7.7,88,5.8,0.2,100,100,100,100,0.0,0.0,0.0,0.0,8.9,69,989.9
2023-01-23 07:00:00+00:00,8.4,88,6.5,0.6,100,100,99,100,11.0,0.0,11.0,0.0,11.3,81,990.6
2023-01-23 08:00:00+00:00,8.9,88,7.0,0.8,100,100,98,100,38.0,0.0,38.0,0.0,13.0,90,991.1
2023-01-23 09:00:00+00:00,9.4,88,7.4,0.2,100,100,98,100,74.0,0.0,74.0,0.0,14.2,97,991.5
2023-01-23 10:00:00+00:00,9.6,88,7.6,0.4,100,100,100,100,58.0,0.0,58.0,0.0,14.8,103,991.4
2023-01-23 11:00:00+00:00,10.0,85,7.6,0.2,100,77,97,100,93.0,0.0,93.0,0.0,15.6,105,991.1
2023-01-23 12:00:00+00:00,9.9,85,7.6,0.1,100,100,100,100,101.0,3.0,98.0,6.5,10.2,98,991.2
2023-01-23 13:00:00+00:00,10.1,88,8.2,1.6,100,100,100,100,44.0,0.0,44.0,0.0,6.6,103,991.2
2023-01-23 14:00:00+00:00,9.8,91,8.4,3.8,100,100,100,100,33.0,0.0,33.0,0.0,4.3,138,991.8
2023-01-23 15:00:00+00:00,8.8,95,7.9,2.5,100,100,100,100,16.0,0.0,16.0,0.0,3.3,264,992.1
2023-01-23 16:00:00+00:00,8.4,92,7.3,1.0,100,100,100,100,1.0,0.0,1.0,0.0,4.2,301,992.7
2023-01-23 17:00:00+00:00,8.1,92,6.8,1.2,100,100,100,100,0.0,0.0,0.0,0.0,5.1,315,993.2
2023-01-23 18:00:00+00:00,7.7,93,6.6,1.2,100,100,100,100,0.0,0.0,0.0,0.0,3.9,326,993.4
2023-01-23 19:00:00+00:00,7.5,94,6.6,1.4,100,100,100,100,0.0,0.0,0.0,0.0,1.9,338,993.6
2023-01-23 20:00:00+00:00,7.4,94,6.5,2.1,100,100,100,100,0.0,0.0,0.0,0.0,2.5,352,993.7
2023-01-23 21:00:00+00:00,7.2,95,6.5,2.3,100,100,100,100,0.0,0.0,0.0,0.0,4.3,48,993.8
2023-01-23 22:00:00+00:00,7.3,95,6.6,2.0,100,100,100,97,0.0,0.0,0.0,0.0,4.1,52,994.1
2023-01-23 23:00:00+00:00,7.3,95,6.6,1.8,100,100,100,90,0.0,0.0,0.0,0.0,2.3,342,994.2
2023-01-24 00:00:00+00:00,6.8,92,5.5,1.5,100,100,100,100,0.0,0.0,0.0,0.0,6.8,295,994.4
2023-01-24 01:00:00+00:00,6.8,92,5.6,2.7,100,100,100,100,0.0,0.0,0.0,0.0,6.5,276,994.5
2023-01-24 02:00:00+00:00,6.7,93,5.7,3.0,100,100,100,100,0.0,0.0,0.0,0.0,2.6,254,994.8
2023-01-24 03:00:00+00:00,7.2,86,5.1,3.4,100,100,100,100,0.0,0.0,0.0,0.0,3.8,73,995.3
2023-01-24 04:00:00+00:00,6.7,87,4.7,2.7,100,100,100,100,0.0,0.0,0.0,0.0,3.1,111,995.7
2023-01-24 05:00:00+00:00,6.2,89,4.6,1.5,100,100,100,100,0.0,0.0,0.0,0.0,1.8,37,995.9
2023-01-24 06:00:00+00:00,6.1,90,4.6,0.4,100,100,100,95,0.0,0.0,0.0,0.0,2.3,72,996.6
2023-01-24 07:00:00+00:00,6.3,87,4.3,0.2,100,100,99,1,15.0,0.0,15.0,0.0,3.2,63,997.3
2023-01-24 08:00:00+00:00,6.4,85,4.1,0.1,100,100,100,1,35.0,0.0,35.0,0.0,3.1,36,997.5
2023-01-24 09:00:00+00:00,6.6,84,4.2,0.0,100,100,100,0,48.0,1.0,47.0,2.8,1.8,349,997.7
2023-01-24 10:00:00+00:00,6.6,85,4.2,0.0,100,100,96,0,41.0,0.0,41.0,0.0,2.3,321,997.7
2023-01-24 11:00:00+00:00,6.8,85,4.4,0.0,100,100,57,0,79.0,0.0,79.0,0.0,2.6,304,997.2
2023-01-24 12:00:00+00:00,7.6,79,4.2,0.0,100,91,47,0,97.0,3.0,94.0,6.4,3.3,77,996.8
2023-01-24 13:00:00+00:00,7.8,78,4.1,0.0,93,92,72,0,108.0,10.0,98.0,24.5,2.5,45,996.6
2023-01-24 14:00:00+00:00,7.5,79,4.1,0.0,98,95,98,0,56.0,11.0,45.0,35.7,2.7,337,996.9
2023-01-24 15:00:00+00:00,7.2,82,4.3,0.0,100,100,98,0,30.0,6.0,24.0,35.0,2.8,310,996.9
2023-01-24 16:00:00+00:00,6.7,85,4.3,0.0,100,100,99,0,3.0,0.0,3.0,0.0,3.2,297,997.1
2023-01-24 17:00:00+00:00,6.5,86,4.3,0.0,100,100,100,0,0.0,0.0,0.0,0.0,3.3,311,997.4
2023-01-24 18:00:00+00:00,6.3,88,4.4,0.0,100,98,99,0,0.0,0.0,0.0,0.0,2.9,330,997.7
2023-01-24 19:00:00+00:00,5.8,92,4.6,0.0,61,53,29,0,0.0,0.0,0.0,0.0,2.6,326,997.6
2023-01-24 20:00:00+00:00,5.1,94,4.2,0.0,56,53,51,0,0.0,0.0,0.0,0.0,3.1,291,997.8
2023-01-24 21:00:00+00:00,5.3,93,4.2,0.0,59,58,18,0,0.0,0.0,0.0,0.0,3.3,283,998.0
2023-01-24 22:00:00+00:00,4.8,94,3.9,0.0,98,98,2,0,0.0,0.0,0.0,0.0,3.8,287,997.8
2023-01-24 23:00:00+00:00,5.3,93,4.2,0.0,100,100,9,0,0.0,0.0,0.0,0.0,2.5,270,997.6
2023-01-25 00:00:00+00:00,5.9,87,3.8,0.0,99,100,70,0,0.0,0.0,0.0,0.0,1.6,297,997.7
2023-01-25 01:00:00+00:00,5.7,89,4.1,0.0,100,100,57,0,0.0,0.0,0.0,0.0,1.6,297,997.5
2023-01-25 02:00:00+00:00,5.5,93,4.5,0.0,100,100,30,0,0.0,0.0,0.0,0.0,1.3,124,997.3
2023-01-25 03:00:00+00:00,5.4,93,4.4,0.0,100,100,35,0,0.0,0.0,0.0,0.0,1.5,135,997.2
2023-01-25 04:00:00+00:00,5.4,94,4.5,0.0,100,100,41,0,0.0,0.0,0.0,0.0,2.3,129,997.0
2023-01-25 05:00:00+00:00,5.0,95,4.3,0.0,99,99,29,0,0.0,0.0,0.0,0.0,2.8,140,996.9
2023-01-25 06:00:00+00:00,4.6,96,4.1,0.0,92,90,26,12,0.0,0.0,0.0,0.0,2.6,124,996.8
2023-01-25 07:00:00+00:00,5.0,92,3.8,0.0,100,100,24,93,14.0,3.0,11.0,29.1,5.1,129,997.1
2023-01-25 08:00:00+00:00,5.2,86,3.0,0.0,100,100,38,96,54.0,9.0,45.0,37.3,4.0,100,997.1
2023-01-25 09:00:00+00:00,5.4,83,2.8,0.1,100,99,61,94,93.0,8.0,85.0,22.1,5.3,62,996.9
2023-01-25 10:00:00+00:00,6.0,79,2.6,0.0,100,83,32,100,128.0,12.0,116.0,27.0,6.8,72,996.3
2023-01-25 11:00:00+00:00,6.8,76,2.8,0.0,100,97,22,100,190.0,29.0,161.0,60.2,8.2,75,995.3
2023-01-25 12:00:00+00:00,6.3,78,2.7,0.0,100,100,70,100,111.0,1.0,110.0,2.1,7.2,87,995.0
2023-01-25 13:00:00+00:00,6.6,78,3.0,0.0,100,100,69,100,74.0,0.0,74.0,0.0,6.8,93,994.2
2023-01-25 14:00:00+00:00,6.6,79,3.2,0.1,100,99,99,100,45.0,0.0,45.0,0.0,6.5,93,993.8
2023-01-25 15:00:00+00:00,6.6,81,3.7,0.2,100,99,100,60,23.0,0.0,23.0,0.0,3.0,104,993.4
2023-01-25 16:00:00+00:00,6.0,87,4.0,0.1,100,98,100,100,3.0,0.0,3.0,0.0,3.2,90,993.1
2023-01-25 17:00:00+00:00,5.8,86,3.8,0.1,100,100,100,100,0.0,0.0,0.0,0.0,4.5,76,993.1
2023-01-25 18:00:00+00:00,5.5,87,3.5,0.1,100,92,100,100,0.0,0.0,0.0,0.0,7.7,62,992.9
2023-01-25 19:00:00+00:00,5.2,88,3.2,0.1,100,100,100,100,0.0,0.0,0.0,0.0,8.7,60,992.6
2023-01-25 20:00:00+00:00,4.8,88,3.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,9.3,62,992.3
2023-01-25 21:00:00+00:00,4.7,89,3.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,10.1,63,991.7
2023-01-25 22:00:00+00:00,4.7,89,3.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,10.8,64,991.5
2023-01-25 23:00:00+00:00,4.5,89,2.8,0.0,100,82,85,100,0.0,0.0,0.0,0.0,11.1,65,990.5
2023-01-26 00:00:00+00:00,4.0,90,2.5,0.0,100,100,47,100,0.0,0.0,0.0,0.0,8.8,71,990.2
2023-01-26 01:00:00+00:00,4.2,90,2.7,0.1,100,100,100,100,0.0,0.0,0.0,0.0,9.9,80,989.6
2023-01-26 02:00:00+00:00,4.0,91,2.7,0.5,100,100,100,100,0.0,0.0,0.0,0.0,10.1,88,989.2
2023-01-26 03:00:00+00:00,3.5,92,2.4,0.7,100,100,100,100,0.0,0.0,0.0,0.0,11.2,86,988.6
2023-01-26 04:00:00+00:00,3.3,94,2.4,0.4,100,100,100,100,0.0,0.0,0.0,0.0,10.7,76,988.1
2023-01-26 05:00:00+00:00,3.0,95,2.2,0.4,100,100,100,100,0.0,0.0,0.0,0.0,12.1,78,987.5
2023-01-26 06:00:00+00:00,2.7,95,2.0,0.3,100,100,94,100,0.0,0.0,0.0,0.0,11.3,81,987.5
2023-01-26 07:00:00+00:00,2.7,95,1.9,0.2,100,100,100,100,15.0,0.0,15.0,0.0,11.7,79,987.2
2023-01-26 08:00:00+00:00,2.8,92,1.6,0.1,100,100,100,100,32.0,0.0,32.0,0.0,13.4,82,987.0
2023-01-26 09:00:00+00:00,3.2,89,1.5,0.0,100,100,98,100,69.0,0.0,69.0,0.0,14.4,91,986.8
2023-01-26 10:00:00+00:00,3.9,83,1.3,0.0,100,100,100,100,120.0,0.0,120.0,0.0,15.6,98,986.1
2023-01-26 11:00:00+00:00,4.1,81,1.1,0.1,100,88,100,100,109.0,0.0,109.0,0.0,16.3,98,985.2
2023-01-26 12:00:00+00:00,3.5,85,1.2,0.2,100,100,98,94,92.0,0.0,92.0,0.0,13.8,97,984.5
2023-01-26 13:00:00+00:00,4.3,80,1.2,0.0,100,100,41,82,92.0,4.0,88.0,9.6,11.9,92,983.4
2023-01-26 14:00:00+00:00,4.8,77,1.1,0.0,100,100,64,21,95.0,6.0,89.0,19.0,9.7,92,982.9
2023-01-26 15:00:00+00:00,4.8,76,1.0,0.0,100,100,100,67,40.0,0.0,40.0,0.0,7.3,79,982.2
2023-01-26 16:00:00+00:00,4.2,86,2.0,0.0,100,100,97,8,4.0,0.0,4.0,0.0,3.4,32,981.8
2023-01-26 17:00:00+00:00,4.7,77,1.0,0.0,97,92,81,51,0.0,0.0,0.0,0.0,2.5,8,981.5
2023-01-26 18:00:00+00:00,4.3,80,1.1,0.0,100,100,71,100,0.0,0.0,0.0,0.0,2.3,342,981.2
2023-01-26 19:00:00+00:00,3.6,86,1.5,0.0,100,100,78,72,0.0,0.0,0.0,0.0,2.5,278,980.8
2023-01-26 20:00:00+00:00,3.4,88,1.5,0.0,100,100,66,89,0.0,0.0,0.0,0.0,4.5,284,980.5
2023-01-26 21:00:00+00:00,3.2,89,1.5,0.0,100,99,86,92,0.0,0.0,0.0,0.0,4.7,266,980.0
2023-01-26 22:00:00+00:00,3.2,87,1.4,0.0,100,100,76,98,0.0,0.0,0.0,0.0,4.2,239,979.8
2023-01-26 23:00:00+00:00,3.2,87,1.3,0.0,100,100,56,100,0.0,0.0,0.0,0.0,3.3,221,979.1
2023-01-27 00:00:00+00:00,3.5,88,1.6,0.0,100,100,89,100,0.0,0.0,0.0,0.0,3.2,180,978.9
2023-01-27 01:00:00+00:00,3.4,89,1.8,0.0,100,100,79,100,0.0,0.0,0.0,0.0,2.2,171,978.7
2023-01-27 02:00:00+00:00,3.7,85,1.4,0.0,100,100,62,100,0.0,0.0,0.0,0.0,0.5,135,978.5
2023-01-27 03:00:00+00:00,2.9,91,1.6,0.0,100,100,96,100,0.0,0.0,0.0,0.0,2.6,196,978.3
2023-01-27 04:00:00+00:00,2.8,92,1.6,0.0,100,100,99,100,0.0,0.0,0.0,0.0,3.2,243,977.8
2023-01-27 05:00:00+00:00,2.7,89,1.1,0.0,100,100,100,57,0.0,0.0,0.0,0.0,2.6,196,978.1
2023-01-27 06:00:00+00:00,2.5,90,1.0,0.1,100,100,90,100,0.0,0.0,0.0,0.0,2.8,220,978.7
2023-01-27 07:00:00+00:00,2.8,82,0.0,0.0,100,100,58,100,16.0,0.0,16.0,0.0,3.2,243,978.9
2023-01-27 08:00:00+00:00,3.2,79,-0.2,0.0,100,100,51,100,56.0,2.0,54.0,8.1,4.7,247,979.1
2023-01-27 09:00:00+00:00,3.6,75,-0.4,0.0,100,100,62,100,107.0,4.0,103.0,10.8,6.4,254,979.1
2023-01-27 10:00:00+00:00,4.0,71,-0.8,0.0,100,85,75,100,115.0,0.0,115.0,0.0,7.2,267,978.7
2023-01-27 11:00:00+00:00,4.7,67,-0.9,0.0,100,79,81,100,154.0,9.0,145.0,18.4,7.2,264,978.3
2023-01-27 12:00:00+00:00,4.6,62,-2.1,0.0,100,100,10,96,195.0,26.0,169.0,54.3,6.0,303,978.4
2023-01-27 13:00:00+00:00,4.7,60,-2.5,0.0,100,100,12,99,130.0,3.0,127.0,7.1,5.1,315,978.3
2023-01-27 14:00:00+00:00,4.6,60,-2.6,0.0,100,100,22,99,89.0,2.0,87.0,6.2,1.9,338,978.6
2023-01-27 15:00:00+00:00,4.2,61,-2.7,0.0,100,100,77,100,61.0,2.0,59.0,10.9,2.4,297,979.2
2023-01-27 16:00:00+00:00,2.8,69,-2.3,0.0,100,100,100,99,10.0,0.0,10.0,0.0,4.1,285,979.5
2023-01-27 17:00:00+00:00,3.0,65,-3.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,4.0,270,980.2
2023-01-27 18:00:00+00:00,2.7,67,-2.9,0.0,100,100,100,93,0.0,0.0,0.0,0.0,3.9,248,980.6
2023-01-27 19:00:00+00:00,2.8,65,-3.1,0.0,100,100,100,48,0.0,0.0,0.0,0.0,5.6,243,980.9
2023-01-27 20:00:00+00:00,2.6,66,-3.1,0.0,100,100,100,12,0.0,0.0,0.0,0.0,7.4,247,981.3
2023-01-27 21:00:00+00:00,2.0,68,-3.2,0.0,100,100,100,0,0.0,0.0,0.0,0.0,7.9,254,981.5
2023-01-27 22:00:00+00:00,2.0,68,-3.2,0.0,100,100,100,0,0.0,0.0,0.0,0.0,7.8,248,981.9
2023-01-27 23:00:00+00:00,2.1,68,-3.2,0.0,100,100,100,0,0.0,0.0,0.0,0.0,7.6,239,982.0
2023-01-28 00:00:00+00:00,2.2,68,-3.1,0.0,100,100,100,10,0.0,0.0,0.0,0.0,5.0,240,982.4
2023-01-28 01:00:00+00:00,2.7,66,-3.2,0.0,100,100,100,2,0.0,0.0,0.0,0.0,8.1,238,982.8
2023-01-28 02:00:00+00:00,2.7,65,-3.2,0.0,100,99,100,0,0.0,0.0,0.0,0.0,7.1,246,982.9
2023-01-28 03:00:00+00:00,2.5,67,-3.0,0.0,100,100,100,0,0.0,0.0,0.0,0.0,5.6,243,983.0
2023-01-28 04:00:00+00:00,2.5,68,-2.9,0.0,100,92,100,0,0.0,0.0,0.0,0.0,5.8,240,983.2
2023-01-28 05:00:00+00:00,2.3,69,-2.7,0.0,100,86,100,0,0.0,0.0,0.0,0.0,6.0,237,983.7
2023-01-28 06:00:00+00:00,2.4,70,-2.6,0.0,100,94,100,0,0.0,0.0,0.0,0.0,5.3,242,984.6
2023-01-28 07:00:00+00:00,2.8,68,-2.5,0.0,100,83,100,8,20.0,2.0,18.0,18.5,5.8,248,985.2
2023-01-28 08:00:00+00:00,3.5,63,-2.8,0.0,100,96,100,47,95.0,9.0,86.0,35.9,5.9,284,985.6
2023-01-28 09:00:00+00:00,4.1,61,-2.8,0.0,100,81,100,75,142.0,15.0,127.0,40.2,6.8,288,985.7
2023-01-28 10:00:00+00:00,5.1,58,-2.5,0.0,100,96,33,89,248.0,46.0,202.0,101.0,7.2,307,985.4
2023-01-28 11:00:00+00:00,6.2,55,-2.2,0.0,100,95,28,99,384.0,174.0,210.0,352.9,7.0,325,984.9
2023-01-28 12:00:00+00:00,5.2,57,-2.5,0.0,100,81,100,100,328.0,145.0,183.0,300.4,5.5,337,985.8
2023-01-28 13:00:00+00:00,5.4,56,-2.5,0.0,100,80,100,100,179.0,17.0,162.0,40.0,4.6,342,985.8
2023-01-28 14:00:00+00:00,5.6,56,-2.5,0.0,100,72,100,100,163.0,22.0,141.0,67.8,5.9,349,986.2
2023-01-28 15:00:00+00:00,5.2,57,-2.7,0.0,100,96,100,1,85.0,9.0,76.0,48.0,4.3,360,986.6
2023-01-28 16:00:00+00:00,4.8,56,-3.3,0.0,100,97,100,0,8.0,1.0,7.0,13.8,3.3,354,987.0
2023-01-28 17:00:00+00:00,4.4,57,-3.4,0.0,100,94,100,83,0.0,0.0,0.0,0.0,1.9,248,987.4
2023-01-28 18:00:00+00:00,4.2,59,-3.2,0.0,100,95,100,88,0.0,0.0,0.0,0.0,2.5,225,988.2
2023-01-28 19:00:00+00:00,3.3,66,-2.5,0.0,100,97,100,85,0.0,0.0,0.0,0.0,3.0,194,988.6
2023-01-28 20:00:00+00:00,2.5,74,-1.6,0.0,100,99,100,88,0.0,0.0,0.0,0.0,3.0,194,989.1
2023-01-28 21:00:00+00:00,1.8,79,-1.5,0.0,100,93,100,78,0.0,0.0,0.0,0.0,3.7,209,989.5
2023-01-28 22:00:00+00:00,2.1,78,-1.4,0.0,100,96,100,91,0.0,0.0,0.0,0.0,2.8,220,990.0
2023-01-28 23:00:00+00:00,2.2,77,-1.4,0.0,100,88,83,89,0.0,0.0,0.0,0.0,2.8,220,989.9
2023-01-29 00:00:00+00:00,2.0,73,-2.2,0.0,92,69,55,99,0.0,0.0,0.0,0.0,4.5,241,990.3
2023-01-29 01:00:00+00:00,2.4,68,-2.9,0.0,92,89,44,0,0.0,0.0,0.0,0.0,6.4,232,990.5
2023-01-29 02:00:00+00:00,2.0,69,-3.0,0.0,99,99,43,34,0.0,0.0,0.0,0.0,6.0,237,990.5
2023-01-29 03:00:00+00:00,2.5,66,-3.2,0.0,100,100,36,99,0.0,0.0,0.0,0.0,6.5,236,990.6
2023-01-29 04:00:00+00:00,2.2,68,-3.1,0.0,100,100,34,98,0.0,0.0,0.0,0.0,5.7,235,990.6
2023-01-29 05:00:00+00:00,1.8,71,-3.0,0.0,100,95,32,100,0.0,0.0,0.0,0.0,4.8,228,990.8
2023-01-29 06:00:00+00:00,2.3,68,-3.0,0.0,99,99,46,32,0.0,0.0,0.0,0.0,5.9,223,991.4
2023-01-29 07:00:00+00:00,3.0,67,-2.5,0.0,100,99,48,98,32.0,0.0,32.0,0.0,6.7,234,991.8
2023-01-29 08:00:00+00:00,3.8,63,-2.8,0.0,100,95,37,100,91.0,3.0,88.0,11.8,5.2,286,992.0
2023-01-29 09:00:00+00:00,4.6,59,-2.8,0.0,100,100,83,100,178.0,23.0,155.0,61.1,5.8,330,992.3
2023-01-29 10:00:00+00:00,4.7,58,-2.8,0.0,100,100,99,100,142.0,1.0,141.0,2.2,6.3,336,992.1
2023-01-29 11:00:00+00:00,4.9,57,-2.8,0.0,100,100,100,98,149.0,6.0,143.0,12.1,6.3,329,991.4
2023-01-29 12:00:00+00:00,4.7,55,-3.7,0.0,100,100,100,93,203.0,24.0,179.0,49.3,6.6,338,991.9
2023-01-29 13:00:00+00:00,4.8,56,-3.4,0.0,100,99,60,85,141.0,11.0,130.0,25.6,6.2,339,991.3
2023-01-29 14:00:00+00:00,4.9,55,-3.3,0.0,99,95,95,0,151.0,21.0,130.0,63.9,6.8,357,991.2
2023-01-29 15:00:00+00:00,4.4,56,-3.5,0.0,94,83,91,0,69.0,7.0,62.0,36.6,5.1,4,991.4
2023-01-29 16:00:00+00:00,4.1,56,-4.0,0.0,98,90,96,0,10.0,1.0,9.0,13.4,3.1,339,991.7
2023-01-29 17:00:00+00:00,3.6,57,-4.1,0.0,76,68,67,0,0.0,0.0,0.0,0.0,1.8,233,992.0
2023-01-29 18:00:00+00:00,3.0,60,-4.0,0.0,42,42,10,0,0.0,0.0,0.0,0.0,2.9,210,992.1
2023-01-29 19:00:00+00:00,2.2,64,-3.9,0.0,40,40,2,0,0.0,0.0,0.0,0.0,1.8,191,992.3
2023-01-29 20:00:00+00:00,1.6,67,-3.8,0.0,63,63,0,0,0.0,0.0,0.0,0.0,2.3,198,992.4
2023-01-29 21:00:00+00:00,-0.3,80,-3.2,0.0,53,53,0,0,0.0,0.0,0.0,0.0,4.4,215,992.4
2023-01-29 22:00:00+00:00,0.2,75,-3.7,0.0,26,26,0,0,0.0,0.0,0.0,0.0,5.0,240,992.4
2023-01-29 23:00:00+00:00,0.3,73,-3.8,0.0,42,42,0,0,0.0,0.0,0.0,0.0,4.7,238,992.1
2023-01-30 00:00:00+00:00,-1.3,82,-4.1,0.0,35,36,0,0,0.0,0.0,0.0,0.0,7.2,207,991.8
2023-01-30 01:00:00+00:00,-0.4,80,-3.5,0.0,48,41,0,13,0.0,0.0,0.0,0.0,5.4,217,991.6
2023-01-30 02:00:00+00:00,-1.0,81,-3.9,0.0,74,61,0,33,0.0,0.0,0.0,0.0,5.9,223,991.0
2023-01-30 03:00:00+00:00,-0.2,74,-4.2,0.0,38,37,0,1,0.0,0.0,0.0,0.0,5.2,245,990.9
2023-01-30 04:00:00+00:00,-1.4,79,-4.6,0.0,87,41,18,73,0.0,0.0,0.0,0.0,5.4,222,990.6
2023-01-30 05:00:00+00:00,-2.5,83,-4.9,0.0,100,69,90,100,0.0,0.0,0.0,0.0,6.9,223,990.4
2023-01-30 06:00:00+00:00,-1.9,83,-4.3,0.0,100,73,100,100,0.0,0.0,0.0,0.0,6.3,246,990.4
2023-01-30 07:00:00+00:00,0.2,74,-4.0,0.0,100,32,57,100,45.0,3.0,42.0,27.0,3.6,276,990.8
2023-01-30 08:00:00+00:00,1.2,68,-4.1,0.0,94,10,79,86,160.0,43.0,117.0,167.3,4.8,243,990.7
2023-01-30 09:00:00+00:00,2.5,63,-3.8,0.0,94,68,41,78,284.0,136.0,148.0,357.8,3.7,241,990.3
2023-01-30 10:00:00+00:00,3.8,59,-3.5,0.0,98,96,35,41,398.0,245.0,153.0,528.8,3.3,229,989.5
2023-01-30 11:00:00+00:00,4.8,56,-3.3,0.0,44,21,31,1,487.0,368.0,119.0,734.3,3.9,214,988.1
2023-01-30 12:00:00+00:00,3.5,63,-3.0,0.0,0,100,4,0,480.0,377.0,103.0,767.8,3.6,186,987.9
2023-01-30 13:00:00+00:00,4.3,59,-2.9,0.0,91,90,7,0,379.0,248.0,131.0,571.9,4.2,200,986.7
